myc_van_id,first_name,last_name,full_name,email_id,email,phone,voting_address,van_precinct_id,date_of_birth,age,gender,city,state,zip,address_has_long_lat,latitude,longitude,volunteer_level,is_staffer,van_hyperlink
101832353,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Lebanon,NH,03766,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1A6D116H
101832354,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,22 Samuel Hanson Ave ,972264,1970-11-01 05:00:00,50,F,Dover,NH,03820,1,43.186084,-70.859269,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2A6D116I
101832355,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,475 Little River Rd ,972210,1944-08-07 04:00:00,76,F,Bethlehem,NH,03574,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3A6D116J
101832356,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Siesta Ln ,972343,1947-05-27 04:00:00,73,F,Laconia,NH,03246,1,43.583307,-71.449658,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4A6D116K
101832357,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,25 Riverview Ln ,972357,1961-06-26 04:00:00,59,F,Loudon,NH,03307,1,43.268233,-71.462359,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5A6D116L
101832358,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,107 Turnpike Rd ,972297,1950-05-15 04:00:00,70,F,Grafton,NH,03240,1,43.570144,-71.930745,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6A6D116M
101832359,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,68 Eben Farm Rd ,972362,1961-03-13 05:00:00,59,F,Madison,NH,03849,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7A6D116N
101832360,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,136 Haverhill Rd ,972271,,,,East Kingston,NH,03827,1,42.907043,-71.016522,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8A6D116O
101832361,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,72 Bay View Rd ,972265,1943-04-16 04:00:00,77,F,Dover,NH,03820,1,43.141137,-70.858787,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9A6D116P
101832362,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Sanborn Cir ,972423,1910-01-10 05:00:00,110,F,Piermont,NH,03779,1,44.006753,-72.090079,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAA6D116Q
101832363,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,37 Old Milford Rd ,972218,1957-10-29 05:00:00,63,F,Brookline,NH,03033,1,42.738484,-71.65617,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBA6D116A
101832364,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,23 Elm Ave ,972194,1988-06-23 04:00:00,32,M,Antrim,NH,03440,1,43.056974,-71.924783,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCA6D116B
101832365,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Littleton,NH,03561,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDA6D116C
101832366,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,25 Juniper Dr ,972192,,,,Amherst,NH,03031,1,42.84942,-71.641475,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEA6D116D
101832367,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,27 Morgan Dr Unit 35 ,972429,1953-06-05 04:00:00,67,F,Plymouth,NH,03264,1,43.773167,-71.693499,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFA6D116E
101832368,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,11 Meadows Dr ,972456,1970-04-16 05:00:00,50,F,Sanbornton,NH,03269,1,43.497554,-71.627601,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0B6D116F
101832369,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 White Oak Dr # Z302 ,972280,1938-03-11 05:00:00,82,F,Exeter,NH,03833,1,42.969453,-70.982979,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1B6D116G
101832370,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,34 Anderson Pond Rd ,972298,1946-10-11 05:00:00,74,F,Grantham,NH,03753,1,43.534858,-72.124179,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2B6D116H
101832371,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,93 Cross St ,972450,1954-10-01 05:00:00,66,F,Salem,NH,03079,1,42.745334,-71.216836,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3B6D116I
101832372,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,153 Old Mountain Rd ,972415,1941-05-16 04:00:00,79,F,Northwood,NH,03261,1,43.186348,-71.179476,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4B6D116J
101832373,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,49 Abbey Rd ,972214,1950-11-21 05:00:00,70,F,Brentwood,NH,03833,1,43.013582,-71.044865,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5B6D116K
101832374,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,28 Beech St ,972409,1933-05-10 04:00:00,87,F,Newmarket,NH,03857,1,43.084718,-70.940272,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6B6D116L
101832375,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,188 Southwest Rd ,972223,1984-01-13 05:00:00,36,F,Canterbury,NH,03224,1,43.321955,-71.5712,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7B6D116M
101832376,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,29 Sunset Dr ,972326,,,,Contoocook,NH,03229,1,43.240017,-71.721596,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8B6D116N
101832377,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,455 Middle Rd ,972264,1945-05-07 04:00:00,75,F,Dover,NH,03820,1,43.161783,-70.8397,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9B6D116O
101832378,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1238 Maplewood Ave ,972430,1942-01-06 05:00:00,78,F,Portsmouth,NH,03801,1,43.082699,-70.78375,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAB6D116P
101832379,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,11 Blue Heron Dr ,972264,1938-05-01 04:00:00,82,F,Dover,NH,03820,1,43.132775,-70.841482,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBB6D116Q
101832380,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Stonehouse Ln Apt C ,972335,1985-01-11 05:00:00,35,F,Keene,NH,03431,1,42.948679,-72.328036,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCB6D116A
101832381,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,19 School St ,972309,,,F,Hanover,NH,03755,1,43.69978,-72.29162,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDB6D116B
101832382,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,27 Henniker St Apt 4 ,972316,1950-02-26 05:00:00,70,M,Hillsborough,NH,03244,1,43.11685,-71.891796,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEB6D116C
101832383,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,87 County Rd ,972486,1933-02-28 05:00:00,87,F,Tuftonboro,NH,03816,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFB6D116D
101832384,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,130 Sherburne Rd ,972432,1941-07-23 04:00:00,79,F,Portsmouth,NH,03801,1,43.060967,-70.801276,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0C6D116E
101832385,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,42 Beaver Brook Dr ,972472,1966-04-03 05:00:00,54,F,Strafford,NH,03884,1,43.232034,-71.156091,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1C6D116F
101832386,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,78 Wakefield St ,972444,1965-03-25 05:00:00,55,M,Rochester,NH,03867,1,43.307781,-70.976998,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2C6D116G
101832387,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3C6D116H
101832388,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,65 B Little Bay Rd ,972408,1960-03-22 05:00:00,60,F,Newington,NH,03801,1,43.106862,-70.84862,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4C6D116I
101832389,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,6 SW Spur Rd ,972483,1929-01-01 05:00:00,91,M,Thornton,NH,03223,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5C6D116J
101832390,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Hampton Rd Unit C22 ,972280,1989-10-12 04:00:00,31,M,Exeter,NH,03833,1,42.97137,-70.900542,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6C6D116K
101832391,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Chestnut St ,972280,1943-12-02 04:00:00,77,F,Exeter,NH,03833,1,42.983231,-70.945293,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7C6D116L
101832392,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,9 Vinewood Ln ,972440,1972-11-08 05:00:00,48,F,Rochester,NH,03867,1,43.279441,-70.964006,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8C6D116M
101832393,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,32 Merrimack St ,972241,1945-01-12 04:00:00,75,F,Concord,NH,03301,1,43.204124,-71.543685,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9C6D116N
101832394,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,39 Myrtle St ,972465,1943-03-01 04:00:00,77,F,Somersworth,NH,03878,1,43.254706,-70.864787,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAC6D116O
101832395,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,618 Concord Stage Rd ,972495,1948-08-06 04:00:00,72,F,Weare,NH,03281,1,43.135417,-71.712556,Level 2,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBC6D116P
101832396,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,30 Noyes St Apt 2 ,972243,1979-04-01 05:00:00,41,F,Concord,NH,03301,1,43.191745,-71.542329,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCC6D116Q
101832397,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,173 Gore Rd ,972491,,,F,Warner,NH,03278,1,43.32998,-71.882506,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDC6D116A
101832398,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Stone St ,972243,1939-10-05 05:00:00,81,F,Concord,NH,03301,1,43.188251,-71.538249,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEC6D116B
101832399,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,128 Elm St ,972237,,,,Penacook,NH,03303,1,43.277777,-71.613426,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFC6D116C
101832400,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,90 Wilton Rd ,972388,1945-02-02 04:00:00,75,M,Mont Vernon,NH,03057,1,42.872948,-71.689067,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0D6D116D
101832401,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,5 Berry Ct Apt B ,972384,,,M,Milford,NH,03055,1,42.832912,-71.660109,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1D6D116E
101832402,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Nashua,NH,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2D6D116F
101832403,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,23 Mayflower Dr ,972356,1956-02-18 05:00:00,64,F,Londonderry,NH,03053,1,42.869315,-71.402306,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3D6D116G
101832404,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,59 Harantis Lake Rd ,972228,1946-11-04 05:00:00,74,F,Chester,NH,03036,1,42.942325,-71.277038,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4D6D116H
101832405,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1621 Ocean Blvd ,972448,1944-04-08 04:00:00,76,F,Rye,NH,03870,1,43.006641,-70.745123,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5D6D116I
101832406,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,77 Penacook Rd ,972479,1948-01-18 05:00:00,72,F,Bradford,NH,03221,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6D6D116J
101832407,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,247 Page Hill Rd ,972404,,,,New Ipswich,NH,03071,1,42.725167,-71.882482,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7D6D116K
101832408,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,344 ROUTE 4A ,972501,1942-10-31 04:00:00,78,F,Wilmot,NH,03287,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8D6D116L
101832409,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Peterborough,NH,03458,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9D6D116M
101832410,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,17 Hackett Ln ,972306,,,U,Hampton,NH,03842,1,42.945353,-70.832391,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAD6D116N
101832411,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,57 Sawyer Rd ,972335,1948-06-01 04:00:00,72,M,Keene,NH,03431,1,42.937522,-72.315543,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBD6D116O
101832412,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,14 Mill St Apt 4 ,972485,,,,Troy,NH,03465,1,42.827226,-72.182377,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCD6D116P
101832413,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,26 Donovan Ct ,972379,1987-01-09 05:00:00,33,F,Merrimack,NH,03054,1,42.878491,-71.511004,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDD6D116Q
101832414,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,80 Main St ,972419,1994-09-25 04:00:00,26,M,Center Ossipee,NH,03814,1,43.753436,-71.151495,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDED6D116A
101832415,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,6 Coolidge Ave ,972243,,,M,Concord,NH,03301,1,43.185807,-71.542822,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFD6D116B
101832416,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Hillsborough,NH,03244,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0E6D116C
101832417,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,7 Profile Cir ,972391,1986-05-29 04:00:00,34,F,Nashua,NH,03063,1,42.77958,-71.497986,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1E6D116D
101832418,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,45 Kearsarge St # 2 ,972373,1994-08-09 04:00:00,26,M,Manchester,NH,03102,1,42.992354,-71.487701,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2E6D116E
101832419,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,23 Beech St ,972332,1970-10-08 04:00:00,50,M,Keene,NH,03431,1,42.935979,-72.270727,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3E6D116F
101832420,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,61 Maple St ,972347,,,F,Lebanon,NH,03766,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4E6D116G
101832421,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,14 Sunfish Ln ,972310,1946-09-10 04:00:00,74,F,Harrisville,NH,03450,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5E6D116H
101832422,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Hanover,NH,03755,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6E6D116I
101832423,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,28 Slayton Hill Rd ,972348,,,,Lebanon,NH,03766,1,43.635966,-72.267038,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7E6D116J
101832424,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,155 Fobes Rd ,972284,1960-10-12 04:00:00,60,F,Franconia,NH,03580,1,44.18324,-71.782015,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8E6D116K
101832425,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Royal Crest Dr Apt 8 ,972397,,,M,Nashua,NH,03060,1,42.714034,-71.44724,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9E6D116L
101832426,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,163 Water St Ste B1 ,972280,1945-09-24 04:00:00,75,M,Exeter,NH,03833,1,42.981893,-70.948132,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAE6D116M
101832427,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,9 A French Cross Rd ,972361,,,,Madbury,NH,03823,1,43.194701,-70.942847,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBE6D116N
101832428,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Patriots Way ,972419,,,F,Center Ossipee,NH,03814,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCE6D116O
101832429,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,12 Sunnyside Dr ,972270,1956-05-14 04:00:00,64,M,Durham,NH,03824,1,43.123659,-70.916412,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDE6D116P
101832430,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,16 Teague Dr ,972454,1928-01-03 05:00:00,92,M,Salem,NH,03079,1,42.837915,-71.215674,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEE6D116Q
101832431,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,392 Blevens Dr ,972363,1965-09-29 04:00:00,55,M,Manchester,NH,03104,1,43.016545,-71.440665,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFE6D116A
101832432,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,15 Woods Ln ,972400,1995-05-01 04:00:00,25,F,New Boston,NH,03070,1,42.993285,-71.713184,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0F6D116B
101832433,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,1957-07-01 04:00:00,63,M,Nashua,NH,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1F6D116C
101832434,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,165 Highland St # 1 ,972366,1990-12-20 05:00:00,30,F,Manchester,NH,03104,1,42.990714,-71.439328,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2F6D116D
101832435,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,39 Stevenson Hill Rd ,972458,1952-03-11 05:00:00,68,F,Tamworth,NH,03886,1,43.860767,-71.363687,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3F6D116E
101832436,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,169 Portsmith St Unit 106 ,,1963-03-26 05:00:00,57,M,Concord,NH,03301,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4F6D116F
101832437,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5F6D116G
101832438,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,5 Elder St ,972409,1983-05-05 04:00:00,37,F,Newmarket,NH,03857,1,43.082667,-70.941542,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6F6D116H
101832439,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,639 Mount Eustis Rd ,972355,1970-09-01 04:00:00,50,M,Littleton,NH,03561,1,44.288533,-71.785523,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7F6D116I
101832440,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,98 Eastman Hill Rd ,972349,,,,Lebanon,NH,03766,1,43.629131,-72.186266,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8F6D116J
101832441,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,66 Forest St ,972333,1935-02-01 05:00:00,85,F,Keene,NH,03431,1,42.941538,-72.282839,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9F6D116K
101832442,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,57 Page St ,972332,,,F,Keene,NH,03431,1,42.938181,-72.275193,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAF6D116L
101832443,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,26 Packers Falls Rd ,972409,1977-01-20 05:00:00,43,U,Newmarket,NH,03857,1,43.07924,-70.945043,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBF6D116M
101832444,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,50 General Knox Rd ,972495,1941-08-31 04:00:00,79,F,Weare,NH,03281,1,43.053699,-71.696816,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCF6D116N
101832445,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,71 Park Ave ,972334,1983-04-26 04:00:00,37,M,Keene,NH,03431,1,42.935518,-72.30155,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDF6D116O
101832446,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,66 Sutherland Rd ,972483,1982-11-23 05:00:00,38,F,Thornton,NH,03285,1,43.891877,-71.679085,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEF6D116P
101832447,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Sturtevant Dr ,972203,1990-03-26 05:00:00,30,F,Belmont,NH,03220,1,43.445674,-71.465333,Level 3,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFF6D116Q
101832448,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,4 Thresher Rd ,972390,1950-12-01 05:00:00,70,F,Nashua,NH,03063,1,42.767328,-71.523519,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID007D116A
101832449,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID107D116B
101832450,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,26 Flanders Dr ,972214,1950-05-13 04:00:00,70,M,Brentwood,NH,03833,1,42.978533,-71.048256,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID207D116C
101832451,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,42 Arron Rd ,972423,1992-06-20 04:00:00,28,F,Piermont,NH,03779,1,44.004233,-72.082014,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID307D116D
101832452,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,394 Court St ,972334,1984-03-30 05:00:00,36,F,Keene,NH,03431,1,42.94821,-72.289219,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID407D116E
101832453,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,146 Court St ,972280,1942-08-01 04:00:00,78,F,Exeter,NH,03833,1,42.964399,-70.954697,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID507D116F
